time,cost_of_transfer_usd,cost_of_transfer_eth
2022-11-04 07:00:00.000 UTC,,0.000323675879037
2022-09-26 01:00:00.000 UTC,,0.000137405673279
2022-05-04 18:00:00.000 UTC,,0.001218042141855
2022-08-29 04:00:00.000 UTC,,0.000156504975501
2022-07-25 04:00:00.000 UTC,,0.000214106795385
2023-02-11 22:00:00.000 UTC,,0.000356268485811
2023-06-17 07:00:00.000 UTC,,0.000380753420271
2022-12-14 01:00:00.000 UTC,,0.000330985295991
2022-03-26 19:00:00.000 UTC,,0.000729840613173
2022-11-23 00:00:00.000 UTC,0.3067575804799548,0.00025905953829
2021-11-29 15:00:00.000 UTC,,0.003066329834883
2022-04-27 09:00:00.000 UTC,,0.000601048513023
2022-08-13 14:00:00.000 UTC,,0.000236088842787
2022-06-15 03:00:00.000 UTC,,0.00068384634444
2022-09-30 16:00:00.000 UTC,,0.000595665911673
2023-02-02 23:00:00.000 UTC,,0.000584593950213
2022-08-19 10:00:00.000 UTC,,0.000265229301939
2023-02-20 02:00:00.000 UTC,,0.000483896218743
2022-05-31 22:00:00.000 UTC,,0.001737116377521
2022-06-18 18:00:00.000 UTC,,0.002319507574944
2022-03-09 05:00:00.000 UTC,,0.000773310747006
2021-10-24 08:00:00.000 UTC,,0.001069301010225
2022-09-17 04:00:00.000 UTC,,9.4804370808e-05
2023-02-25 03:00:00.000 UTC,,0.000475199081259
2022-02-03 04:00:00.000 UTC,,0.001983769552632
2022-02-03 19:00:00.000 UTC,,0.003558558197754
2021-12-31 15:00:00.000 UTC,,0.001884550459533
2023-01-22 17:00:00.000 UTC,,0.000359056595037
2022-08-23 20:00:00.000 UTC,,0.000328574112111
2023-06-05 10:00:00.000 UTC,,0.000465525535545
2023-05-10 12:00:00.000 UTC,,0.001954906282308
2021-10-23 06:00:00.000 UTC,,0.001270300529715
2022-12-18 16:00:00.000 UTC,,0.000329285090904
2022-10-29 01:00:00.000 UTC,,0.000209639236905
2021-12-05 17:00:00.000 UTC,,0.002826422893098
2023-08-12 11:00:00.000 UTC,,0.000287608742127
2023-04-04 13:00:00.000 UTC,,0.000704911869879
2023-04-25 07:00:00.000 UTC,,0.000725421579372
2022-08-03 17:00:00.000 UTC,,0.000330300684315
2022-03-12 20:00:00.000 UTC,,0.000561095608437
2023-04-16 08:00:00.000 UTC,,0.000521728110204
2023-03-21 06:00:00.000 UTC,,0.000260550733842
2023-02-05 12:00:00.000 UTC,,0.000388655135127
2022-11-07 19:00:00.000 UTC,,0.000478369960257
2023-01-21 19:00:00.000 UTC,,0.000365584912707
2023-02-16 20:00:00.000 UTC,,0.001150285696749
2023-05-01 20:00:00.000 UTC,,0.001728075362055
2023-07-29 13:00:00.000 UTC,,0.00054415024041
2022-01-28 00:00:00.000 UTC,9.886949006709578,0.003873391892244
2023-08-16 12:00:00.000 UTC,,0.000524548183803
2023-05-05 19:00:00.000 UTC,,0.003509116904076
2022-01-19 10:00:00.000 UTC,,0.001559634556977
2022-03-27 09:00:00.000 UTC,,0.000401327994648
2023-01-27 11:00:00.000 UTC,,0.000312613332696
2022-04-20 01:00:00.000 UTC,,0.000858665046771
2021-12-06 07:00:00.000 UTC,,0.001899870313362
2022-08-01 07:00:00.000 UTC,,0.000203283896907
2023-03-13 05:00:00.000 UTC,,0.00036613679445
2022-01-11 05:00:00.000 UTC,,0.003548377544964
2023-03-30 15:00:00.000 UTC,,0.000774161054226
2021-11-17 13:00:00.000 UTC,,0.002278946155773
2023-01-03 15:00:00.000 UTC,,0.000591058317486
2023-02-17 22:00:00.000 UTC,,0.000917317479519
2022-09-09 04:00:00.000 UTC,,0.000536989286316
2021-11-20 11:00:00.000 UTC,,0.001859495766261
2021-12-01 21:00:00.000 UTC,,0.002957030180622
2021-10-10 11:00:00.000 UTC,,0.00126381907428
2022-02-11 14:00:00.000 UTC,,0.001298031541422
2023-02-22 02:00:00.000 UTC,,0.000665968114224
2022-09-10 21:00:00.000 UTC,,0.000309624088158
2023-04-25 21:00:00.000 UTC,,0.000844738909014
2023-07-11 00:00:00.000 UTC,0.7560133308788508,0.000402327353988
2022-11-13 04:00:00.000 UTC,,0.000266248715418
2023-04-02 04:00:00.000 UTC,,0.000415987250238
2022-01-02 21:00:00.000 UTC,,0.003239953326036
2022-06-22 02:00:00.000 UTC,,0.000522609740982
2022-03-22 16:00:00.000 UTC,,0.001128809109708
2021-12-30 18:00:00.000 UTC,,0.002482894579347
2022-05-23 11:00:00.000 UTC,,0.000331271402679
2022-04-02 04:00:00.000 UTC,,0.000990006638439
2022-01-28 18:00:00.000 UTC,,0.003363572828469
2023-05-13 06:00:00.000 UTC,,0.000885972345279
2022-03-28 15:00:00.000 UTC,,0.001717223321604
2022-08-31 20:00:00.000 UTC,,0.000414692648769
2022-08-12 23:00:00.000 UTC,,0.000308884315551
2023-07-12 01:00:00.000 UTC,,0.000337696621857
2022-08-20 10:00:00.000 UTC,,0.000138853557633
2023-04-07 19:00:00.000 UTC,,0.000539353802799
2021-10-12 08:00:00.000 UTC,,0.001646356029276
2021-11-11 23:00:00.000 UTC,,0.003411134667444
2022-11-19 07:00:00.000 UTC,,0.000255413638893
2021-11-08 08:00:00.000 UTC,,0.00201547054464
2022-11-03 03:00:00.000 UTC,,0.00033408936897
2022-06-21 12:00:00.000 UTC,,0.000568449214641
2023-08-09 03:00:00.000 UTC,,0.000356993056161
2022-02-15 05:00:00.000 UTC,,0.000906231409566
2022-03-11 20:00:00.000 UTC,,0.001130983360584
2023-02-18 22:00:00.000 UTC,,0.000418746805638
2023-07-29 07:00:00.000 UTC,,0.000343883078616
2022-09-06 13:00:00.000 UTC,,0.000310822495242
2022-11-09 00:00:00.000 UTC,0.5039371294695245,0.000459943530753
2023-06-06 14:00:00.000 UTC,,0.000730703151255
2022-02-03 10:00:00.000 UTC,,0.001636368374193
2022-06-26 03:00:00.000 UTC,,0.000611368869867
2023-03-29 01:00:00.000 UTC,,0.000484201731489
2022-07-01 06:00:00.000 UTC,,0.000323597053038
2022-05-16 18:00:00.000 UTC,,0.000776078432199
2023-02-13 21:00:00.000 UTC,,0.00050087215227
2022-11-07 12:00:00.000 UTC,,0.000332943062571
2022-02-07 08:00:00.000 UTC,,0.001550852121399
2023-05-31 11:00:00.000 UTC,,0.000849889855668
2023-05-03 05:00:00.000 UTC,,0.001294310382939
2023-03-21 09:00:00.000 UTC,,0.000296872329138
2023-07-12 20:00:00.000 UTC,,0.000597574022346
2023-07-18 03:00:00.000 UTC,,0.000334379311518
2022-01-10 10:00:00.000 UTC,,0.005649236162157
2022-11-26 02:00:00.000 UTC,,0.000234317258259
2022-06-27 10:00:00.000 UTC,,0.000557379063717
2022-03-19 03:00:00.000 UTC,,0.000673472889873
2023-05-16 13:00:00.000 UTC,,0.001230453693903
2021-11-29 08:00:00.000 UTC,,0.002124318785904
2022-06-04 14:00:00.000 UTC,,0.001084010012631
2022-08-13 12:00:00.000 UTC,,0.000200759381886
2022-09-10 08:00:00.000 UTC,,0.000155402655366
2022-07-26 20:00:00.000 UTC,,0.000323819765661
2022-02-09 14:00:00.000 UTC,,0.001621195474899
2023-08-04 17:00:00.000 UTC,,0.000692416142166
2022-02-08 02:00:00.000 UTC,,0.00201572352051
2022-05-22 00:00:00.000 UTC,2.0125902148787125,0.00098308928487
2022-11-09 10:00:00.000 UTC,,0.001736537970069
2022-09-23 14:00:00.000 UTC,,0.000391884626301
2022-04-30 13:00:00.000 UTC,,0.001563805172601
2023-06-30 07:00:00.000 UTC,,0.00048476672244
2022-06-10 18:00:00.000 UTC,,0.001117043778669
2023-01-29 11:00:00.000 UTC,,0.000320161567635
2023-08-06 10:00:00.000 UTC,,0.000275827674864
2022-09-17 11:00:00.000 UTC,,0.000105799498266
2023-09-07 08:00:00.000 UTC,,0.00029116853094
2022-12-25 12:00:00.000 UTC,,0.000253304017533
2021-11-20 15:00:00.000 UTC,,0.002113939564443
2023-01-02 03:00:00.000 UTC,,0.000308929674879
2023-03-23 05:00:00.000 UTC,,0.000249466388283
2022-01-30 07:00:00.000 UTC,,0.001665184985016
2023-06-07 18:00:00.000 UTC,,0.000654995871705
2023-08-26 16:00:00.000 UTC,,0.000408225264867
2023-05-17 21:00:00.000 UTC,,0.001631520368772
2022-12-30 07:00:00.000 UTC,,0.000317797970721
2023-06-14 11:00:00.000 UTC,,0.000330646098993
2022-08-16 09:00:00.000 UTC,,0.000190459811493
2023-06-09 10:00:00.000 UTC,,0.000467850835662
2022-03-22 15:00:00.000 UTC,,0.000911552234502
2021-11-19 01:00:00.000 UTC,,0.002525650998969
2022-04-13 11:00:00.000 UTC,,0.000876890594055
2022-07-31 23:00:00.000 UTC,,0.00016554202749
2023-06-29 08:00:00.000 UTC,,0.000405019355139
2021-11-02 09:00:00.000 UTC,,0.00292280442111
2022-06-08 12:00:00.000 UTC,,0.001427842752924
2022-07-02 04:00:00.000 UTC,,0.00026338938423
2021-12-20 10:00:00.000 UTC,,0.001020259699599
2022-04-20 05:00:00.000 UTC,,0.000851718931056
2022-04-15 04:00:00.000 UTC,,0.000674179184616
2023-02-01 01:00:00.000 UTC,,0.000373773946833
2022-04-26 23:00:00.000 UTC,,0.001121232885213
2022-01-15 07:00:00.000 UTC,,0.002584357842801
2022-06-11 19:00:00.000 UTC,,0.000558638356185
2022-05-27 13:00:00.000 UTC,,0.00106081236261
2022-09-30 01:00:00.000 UTC,,0.000232032786342
2021-11-24 09:00:00.000 UTC,,0.002222774159529
2021-12-02 15:00:00.000 UTC,,0.002404627610994
2022-01-31 19:00:00.000 UTC,,0.003122728249935
2021-12-24 11:00:00.000 UTC,,0.001043659195908
2023-05-30 20:00:00.000 UTC,,0.000953237124819
2023-03-30 14:00:00.000 UTC,,0.000939427424838
2022-08-09 14:00:00.000 UTC,,0.000619956313284
2021-12-31 13:00:00.000 UTC,,0.001559994874662
2023-03-29 16:00:00.000 UTC,,0.000843423642621
2022-09-28 05:00:00.000 UTC,,0.000229032318123
2023-06-26 00:00:00.000 UTC,0.5055540384634031,0.000271582768002
2022-12-11 02:00:00.000 UTC,,0.000306036857553
2022-07-24 11:00:00.000 UTC,,0.00017425501212
2022-02-13 22:00:00.000 UTC,,0.001326072882015
2023-03-09 03:00:00.000 UTC,,0.000664392560895
2023-04-10 22:00:00.000 UTC,,0.000466602383415
2022-11-15 20:00:00.000 UTC,,0.000381516625035
2023-08-17 06:00:00.000 UTC,,0.000375334227219
2022-12-23 01:00:00.000 UTC,,0.000279587187495
2023-01-15 02:00:00.000 UTC,,0.000338495957394
2022-10-31 00:00:00.000 UTC,0.3255741138462189,0.000206954184129
2022-01-08 07:00:00.000 UTC,,0.001744456368039
2022-01-09 13:00:00.000 UTC,,0.001582184822001
2022-08-04 12:00:00.000 UTC,,0.000239380101429
2022-01-15 05:00:00.000 UTC,,0.002547367284756
2023-03-07 12:00:00.000 UTC,,0.000517463487618
2022-03-24 15:00:00.000 UTC,,0.001279138855491
2021-11-08 02:00:00.000 UTC,,0.002993173274994
2022-09-30 19:00:00.000 UTC,,0.000319422836166
2021-11-28 20:00:00.000 UTC,,0.004315422918408
2023-07-18 09:00:00.000 UTC,,0.001024175270748
2022-09-23 13:00:00.000 UTC,,0.000205423049391
2022-03-07 01:00:00.000 UTC,,0.00097630569645
2021-11-21 14:00:00.000 UTC,,0.001946715057084
2022-04-07 11:00:00.000 UTC,,0.000947355867843
2021-12-04 15:00:00.000 UTC,,0.002914763531841
2023-04-29 02:00:00.000 UTC,,0.000748965622776
2021-10-29 05:00:00.000 UTC,,0.003354610417746
2022-03-21 08:00:00.000 UTC,,0.000392754118512
2022-06-24 21:00:00.000 UTC,,0.00059763483906
2023-05-08 07:00:00.000 UTC,,0.00248600659209
2023-07-21 16:00:00.000 UTC,,0.000787215570981
2023-06-11 01:00:00.000 UTC,,0.00039319860573
2023-01-21 07:00:00.000 UTC,,0.000344366998521
2022-06-05 17:00:00.000 UTC,,0.002442362534367
2022-08-24 04:00:00.000 UTC,,0.000154450594998
2022-06-27 21:00:00.000 UTC,,0.00120260150493
2023-05-13 04:00:00.000 UTC,,0.000868342405833
2022-03-19 18:00:00.000 UTC,,0.000541755371556
2023-07-30 00:00:00.000 UTC,0.7085815735791618,0.000380160724062
2023-03-31 23:00:00.000 UTC,,0.00045067682478
2021-10-18 05:00:00.000 UTC,,0.001390172988225
2021-11-08 17:00:00.000 UTC,,0.003323182000005
2023-01-10 07:00:00.000 UTC,,0.000318997635033
2022-08-08 06:00:00.000 UTC,,0.00025493543733
2022-10-15 09:00:00.000 UTC,,0.000338238230904
2022-02-27 20:00:00.000 UTC,,0.00150563194509
2022-09-06 22:00:00.000 UTC,,0.00030935638272
2023-03-26 00:00:00.000 UTC,0.7331437255293556,0.000412703905299
2022-12-16 13:00:00.000 UTC,,0.000393573450732
2022-05-17 03:00:00.000 UTC,,0.000794053213905
2022-10-05 08:00:00.000 UTC,,0.000125094389028
2023-02-02 01:00:00.000 UTC,,0.000546356376153
2023-04-15 13:00:00.000 UTC,,0.000570707914056
2022-03-02 20:00:00.000 UTC,,0.001206655391109
2022-07-19 01:00:00.000 UTC,,0.000595270526025
2023-02-03 16:00:00.000 UTC,,0.000861717422454
2022-12-15 02:00:00.000 UTC,,0.000282703787604
2022-11-15 19:00:00.000 UTC,,0.00047101159392
2022-11-27 16:00:00.000 UTC,,0.000244687202172
2023-08-09 23:00:00.000 UTC,,0.000341667327582
2023-02-16 16:00:00.000 UTC,,0.001588630428966
2022-02-22 10:00:00.000 UTC,,0.001073897199753
2022-07-30 20:00:00.000 UTC,,0.000209927630157
2022-09-20 12:00:00.000 UTC,,0.000178784035269
2022-05-02 18:00:00.000 UTC,,0.002085575766645
2022-10-29 10:00:00.000 UTC,,0.000223300173978
2022-01-15 09:00:00.000 UTC,,0.002289814455369
2021-10-26 17:00:00.000 UTC,,0.003856532063349
2022-02-23 12:00:00.000 UTC,,0.000954685606497
2023-08-04 13:00:00.000 UTC,,0.000616890132621
2022-12-19 18:00:00.000 UTC,,0.00034736046933
2023-04-18 03:00:00.000 UTC,,0.00073513716276
2022-02-06 05:00:00.000 UTC,,0.001124697690291
2023-03-25 00:00:00.000 UTC,0.6180879625644201,0.000354465144957
2021-12-31 22:00:00.000 UTC,,0.001606412211915
2023-04-30 06:00:00.000 UTC,,0.000743255087022
2022-02-02 01:00:00.000 UTC,,0.002785353971547
2022-07-11 22:00:00.000 UTC,,0.000659498549472
2022-05-05 06:00:00.000 UTC,,0.000733802869779
2022-06-24 04:00:00.000 UTC,,0.000813749182302
2022-09-09 10:00:00.000 UTC,,0.000370092085125
2023-02-13 18:00:00.000 UTC,,0.000711692581656
2023-01-07 14:00:00.000 UTC,,0.000488374964931
2022-02-01 22:00:00.000 UTC,,0.002839974036753
2023-07-05 11:00:00.000 UTC,,0.00116882580675
2021-11-04 01:00:00.000 UTC,,0.003197638259424
2023-07-22 21:00:00.000 UTC,,0.000356564288073
2023-04-12 01:00:00.000 UTC,,0.000465553339335
2023-04-18 22:00:00.000 UTC,,0.001423772642691
2022-07-29 15:00:00.000 UTC,,0.00038563338093
2023-08-19 11:00:00.000 UTC,,0.000278298543915
2021-12-17 17:00:00.000 UTC,,0.002047899532497
2022-09-13 03:00:00.000 UTC,,0.000210499365657
2023-01-14 11:00:00.000 UTC,,0.000388054056432
2022-02-25 02:00:00.000 UTC,,0.001152474250032
2022-01-07 03:00:00.000 UTC,,0.003655414380597
2022-03-14 06:00:00.000 UTC,,0.000551659995096
2021-11-15 16:00:00.000 UTC,,0.003884982076479
2022-06-19 00:00:00.000 UTC,0.6036545368736471,0.000535886349159
2022-12-24 18:00:00.000 UTC,,0.000267225710325
2021-11-09 19:00:00.000 UTC,,0.003199992736311
2022-10-07 00:00:00.000 UTC,0.17668837754592023,0.000132573289674
2021-11-05 09:00:00.000 UTC,,0.002271668672616
2022-07-23 17:00:00.000 UTC,,0.000522699453255
2023-01-31 21:00:00.000 UTC,,0.000815651603004
2023-05-21 15:00:00.000 UTC,,0.000731162369448
2023-08-26 20:00:00.000 UTC,,0.000288173825163
2022-11-25 10:00:00.000 UTC,,0.000251518296015
2023-03-21 22:00:00.000 UTC,,0.000363259249521
2023-03-09 04:00:00.000 UTC,,0.000629006804769
2022-11-04 06:00:00.000 UTC,,0.000348058608828
2023-04-11 06:00:00.000 UTC,,0.000437199057204
2023-02-06 15:00:00.000 UTC,,0.000653534512113
2023-02-09 17:00:00.000 UTC,,0.000921489455796
2023-08-30 10:00:00.000 UTC,,0.00040242396999
2023-02-24 18:00:00.000 UTC,,0.000632810338503
2022-11-15 09:00:00.000 UTC,,0.000315016702434
2023-06-23 17:00:00.000 UTC,,0.000548711157414
2022-02-20 10:00:00.000 UTC,,0.00083534033793
2022-07-13 04:00:00.000 UTC,,0.000292348651707
2021-10-25 01:00:00.000 UTC,,0.001902315715482
2022-05-07 00:00:00.000 UTC,1.6286937716731325,0.000617614917948
2022-07-29 08:00:00.000 UTC,,0.000274153929693
2022-08-18 06:00:00.000 UTC,,0.000190480438743
2022-10-24 04:00:00.000 UTC,,0.000247857111831
2022-05-26 03:00:00.000 UTC,,0.000634928286846
2021-12-23 08:00:00.000 UTC,,0.001367923239606
2022-09-27 03:00:00.000 UTC,,0.000254526741084
2022-07-27 18:00:00.000 UTC,,0.001415938475721
2023-03-10 06:00:00.000 UTC,,0.000464834848191
2023-06-29 09:00:00.000 UTC,,0.000381274156494
2022-02-18 23:00:00.000 UTC,,0.001631102477487
2022-02-18 04:00:00.000 UTC,,0.001459115485863
2022-05-01 12:00:00.000 UTC,,0.000971164981311
2022-11-30 14:00:00.000 UTC,,0.000286102076799
2021-11-12 18:00:00.000 UTC,,0.00302361039267
2022-05-08 05:00:00.000 UTC,,0.000507515233092
2022-05-12 09:00:00.000 UTC,,0.004827681880686
2022-07-02 08:00:00.000 UTC,,0.000328022593374
2022-08-26 17:00:00.000 UTC,,0.000567162327228
2022-12-30 14:00:00.000 UTC,,0.000352099436619
2022-11-23 11:00:00.000 UTC,,0.000267987552336
2022-11-29 16:00:00.000 UTC,,0.000308860482567
2022-03-10 14:00:00.000 UTC,,0.00054838247415
2021-12-19 04:00:00.000 UTC,,0.000936337903935
2022-06-21 23:00:00.000 UTC,,0.000687776493159
2022-03-13 06:00:00.000 UTC,,0.000349305858132
2023-02-27 20:00:00.000 UTC,,0.000726656315049
2021-10-22 02:00:00.000 UTC,,0.001436594133702
2022-04-11 14:00:00.000 UTC,,0.0009998904111
2022-06-30 16:00:00.000 UTC,,0.001174622016708
2023-04-18 15:00:00.000 UTC,,0.001110800367768
2023-01-07 18:00:00.000 UTC,,0.000332749395195
2022-10-31 19:00:00.000 UTC,,0.000471913003506
2022-06-10 09:00:00.000 UTC,,0.000856723394121
2022-12-05 07:00:00.000 UTC,,0.000270410954079
2022-08-08 09:00:00.000 UTC,,0.000229990478634
2023-02-11 06:00:00.000 UTC,,0.000367083972927
2021-12-05 15:00:00.000 UTC,,0.002736509354838
2022-08-11 20:00:00.000 UTC,,0.000633603631101
2023-05-24 13:00:00.000 UTC,,0.001424272123428
2022-05-20 00:00:00.000 UTC,0.9025698250109121,0.000460177849446
2023-03-13 08:00:00.000 UTC,,0.000401967216987
2023-01-20 14:00:00.000 UTC,,0.000505740124155
2021-12-02 23:00:00.000 UTC,,0.00193778068869
2022-01-10 06:00:00.000 UTC,,0.002517994845471
2021-12-30 00:00:00.000 UTC,14.417514447525638,0.003879315392001
2022-09-08 11:00:00.000 UTC,,0.000226054691373
2021-10-14 13:00:00.000 UTC,,0.002403954194355
2022-03-19 02:00:00.000 UTC,,0.000838958320767
2021-11-12 02:00:00.000 UTC,,0.003648108234561
2022-07-09 14:00:00.000 UTC,,0.00035127359589
2022-07-02 19:00:00.000 UTC,,0.000287560110243
2022-10-17 15:00:00.000 UTC,,0.000871724439558
2022-12-31 00:00:00.000 UTC,0.5256621473967594,0.000439483774128
2023-03-03 19:00:00.000 UTC,,0.000812311738728
2022-08-07 18:00:00.000 UTC,,0.000200905290495
2022-06-25 22:00:00.000 UTC,,0.000885150033117
2022-09-22 21:00:00.000 UTC,,0.000232992939837
2022-05-21 10:00:00.000 UTC,,0.000301753015662
2022-08-01 15:00:00.000 UTC,,0.000487209215997
2023-05-23 18:00:00.000 UTC,,0.001483896340458
2021-10-23 01:00:00.000 UTC,,0.001329307394247
2023-02-10 07:00:00.000 UTC,,0.000393593780811
2023-05-31 08:00:00.000 UTC,,0.000631440237099
2022-11-28 17:00:00.000 UTC,,0.000504756077154
2021-11-17 03:00:00.000 UTC,,0.003420043331334
2021-12-04 20:00:00.000 UTC,,0.001865166470307
2023-08-22 23:00:00.000 UTC,,0.000445925590509
2022-10-01 16:00:00.000 UTC,,0.000327271793961
2022-12-09 23:00:00.000 UTC,,0.000318497657247
2022-02-11 11:00:00.000 UTC,,0.000879006058203
2023-01-05 16:00:00.000 UTC,,0.000468185439288
2023-06-01 02:00:00.000 UTC,,0.001009006676601
2022-12-03 06:00:00.000 UTC,,0.000273181703592
2023-07-01 23:00:00.000 UTC,,0.000289157821449
2023-03-15 02:00:00.000 UTC,,0.000521441398107
2023-03-04 14:00:00.000 UTC,,0.00065071986399
2023-01-12 18:00:00.000 UTC,,0.000651823740981
2022-01-02 23:00:00.000 UTC,,0.002072962596516
2022-07-30 23:00:00.000 UTC,,0.000176560067334
2023-07-13 20:00:00.000 UTC,,0.001145410665987
2022-01-10 15:00:00.000 UTC,,0.005874325461144
2022-09-08 04:00:00.000 UTC,,0.000301882141092
2022-05-09 11:00:00.000 UTC,,0.000995767327275
2022-04-25 15:00:00.000 UTC,,0.001400709424485
2023-03-06 20:00:00.000 UTC,,0.000960028839483
2022-04-07 18:00:00.000 UTC,,0.001414887549327
2022-10-29 09:00:00.000 UTC,,0.00022428706398
2022-05-10 09:00:00.000 UTC,,0.001021742326395
2021-12-26 15:00:00.000 UTC,,0.001228677555651
2022-01-25 17:00:00.000 UTC,,0.003628099792191
2022-08-01 13:00:00.000 UTC,,0.000260955514134
2022-04-11 04:00:00.000 UTC,,0.000710175481176
2023-07-08 05:00:00.000 UTC,,0.000348388055232
2023-09-05 23:00:00.000 UTC,,0.000585000278646
2021-11-01 12:00:00.000 UTC,,0.002532748398453
2023-04-28 10:00:00.000 UTC,,0.000704254744956
2022-01-06 10:00:00.000 UTC,,0.002210679023847
2022-08-23 15:00:00.000 UTC,,0.000373248371307
2022-08-23 08:00:00.000 UTC,,0.000257192600973
2023-08-23 04:00:00.000 UTC,,0.000344040169683
2023-04-26 12:00:00.000 UTC,,0.000821668187277
2021-11-04 20:00:00.000 UTC,,0.003048946805352
2022-12-31 03:00:00.000 UTC,,0.00034842737853
2021-11-20 09:00:00.000 UTC,,0.001745944901358
2023-02-01 03:00:00.000 UTC,,0.000357649465236
2022-01-27 11:00:00.000 UTC,,0.002379038343192
2022-03-30 06:00:00.000 UTC,,0.000615192096981
2023-03-19 02:00:00.000 UTC,,0.000289689673812
2022-11-08 02:00:00.000 UTC,,0.000298351128957
2023-07-12 07:00:00.000 UTC,,0.000318661194369
2023-04-17 03:00:00.000 UTC,,0.00059142499794
2023-06-17 11:00:00.000 UTC,,0.000328375787481
2022-04-10 13:00:00.000 UTC,,0.000735875024619
2022-09-26 21:00:00.000 UTC,,0.000367508716218
2023-04-18 21:00:00.000 UTC,,0.001548147040944
2023-03-23 08:00:00.000 UTC,,0.000261803828853
2022-01-08 15:00:00.000 UTC,,0.002252092894653
2022-05-01 07:00:00.000 UTC,,0.00153485265003
2022-09-20 17:00:00.000 UTC,,0.000533698053042
2022-05-12 14:00:00.000 UTC,,0.004382594668368
2022-04-28 07:00:00.000 UTC,,0.000665857756326
2022-07-04 07:00:00.000 UTC,,0.000313935133365
2022-07-04 15:00:00.000 UTC,,0.000886227030276
2022-04-08 16:00:00.000 UTC,,0.001207639466439
2022-12-21 02:00:00.000 UTC,,0.000302723933169
2022-09-22 04:00:00.000 UTC,,0.000148925651931
2023-03-19 03:00:00.000 UTC,,0.000299446668822
2023-01-18 08:00:00.000 UTC,,0.000336801759987
2022-06-20 08:00:00.000 UTC,,0.000508653440778
2022-04-14 19:00:00.000 UTC,,0.001569343644267
2023-09-02 20:00:00.000 UTC,,0.000235057633545
2021-10-20 22:00:00.000 UTC,,0.001776947895639
2023-03-04 04:00:00.000 UTC,,0.000392411539044
2023-07-28 03:00:00.000 UTC,,0.000434494761183
2022-07-22 16:00:00.000 UTC,,0.000559295450868
2022-01-11 07:00:00.000 UTC,,0.003267431657994
2022-02-10 02:00:00.000 UTC,,0.001426852451514
2023-08-02 10:00:00.000 UTC,,0.000373794904098
2023-02-18 02:00:00.000 UTC,,0.000538650015624
2021-12-08 21:00:00.000 UTC,,0.001994423441304
2022-10-05 16:00:00.000 UTC,,0.000791427762867
2022-08-08 22:00:00.000 UTC,,0.000343358546013
2022-07-24 16:00:00.000 UTC,,0.000467103142842
2023-06-22 00:00:00.000 UTC,0.6892343080788312,0.00036762692316
2023-06-07 10:00:00.000 UTC,,0.000447344031981
2022-02-01 11:00:00.000 UTC,,0.001804396426455
2022-02-12 00:00:00.000 UTC,4.093560497529315,0.001403817702735
2023-05-10 20:00:00.000 UTC,,0.003018442573839
2023-08-05 14:00:00.000 UTC,,0.000403787828808
2023-07-24 08:00:00.000 UTC,,0.000488935644981
2022-01-17 02:00:00.000 UTC,,0.003431635411869
2022-05-11 03:00:00.000 UTC,,0.000778768282971
2021-10-14 01:00:00.000 UTC,,0.002292504514461
2022-08-29 18:00:00.000 UTC,,0.000426337852227
2022-08-29 17:00:00.000 UTC,,0.000677395940025
2023-05-12 10:00:00.000 UTC,,0.001049902785834
2022-04-04 23:00:00.000 UTC,,0.001502414297958
2021-12-13 09:00:00.000 UTC,,0.000975217703733
2021-11-02 19:00:00.000 UTC,,0.004187496404868
2022-08-10 03:00:00.000 UTC,,0.000376900334601
2023-06-24 17:00:00.000 UTC,,0.000335498523171
2021-12-20 13:00:00.000 UTC,,0.001004620506309
2022-03-04 20:00:00.000 UTC,,0.001242088823157
2022-01-25 07:00:00.000 UTC,,0.002037211159431
2023-02-04 16:00:00.000 UTC,,0.000566615992509
2023-04-05 12:00:00.000 UTC,,0.000687322214838
2022-08-19 23:00:00.000 UTC,,0.000329227318518
2023-02-21 02:00:00.000 UTC,,0.000585642235101
2022-11-17 14:00:00.000 UTC,,0.0003969717612
2021-10-17 18:00:00.000 UTC,,0.001780040420151
2022-06-03 16:00:00.000 UTC,,0.001164862361166
2022-05-28 02:00:00.000 UTC,,0.000610320771438
2022-05-28 17:00:00.000 UTC,,0.000501777065391
2021-12-07 10:00:00.000 UTC,,0.001774187556729
2021-10-08 22:00:00.000 UTC,,0.001907304336126
2022-02-08 19:00:00.000 UTC,,0.00268988338416
2022-10-31 04:00:00.000 UTC,,0.000191750729352
2022-06-10 14:00:00.000 UTC,,0.001214840547333
2022-09-16 19:00:00.000 UTC,,0.000250275498564
2023-02-25 15:00:00.000 UTC,,0.00046073726895
2023-04-19 09:00:00.000 UTC,,0.001376427710049
2023-05-15 08:00:00.000 UTC,,0.000874488323268
2022-03-17 14:00:00.000 UTC,,0.002624109021051
2023-03-03 06:00:00.000 UTC,,0.000475823436837
2023-07-19 21:00:00.000 UTC,,0.000726379820985
2023-06-15 12:00:00.000 UTC,,0.000399817321764
2023-05-02 15:00:00.000 UTC,,0.002144020471425
2022-04-10 04:00:00.000 UTC,,0.000567364236117
2022-09-12 16:00:00.000 UTC,,0.000767420404464
2021-10-31 02:00:00.000 UTC,,0.003251506110909
2022-07-09 10:00:00.000 UTC,,0.000238527002448
2022-05-10 14:00:00.000 UTC,,0.001226152561431
2021-12-19 17:00:00.000 UTC,,0.001646575986279
